"DXXPT73Y.Code.or.Value","DXXPT73Y.Value.Description","DXXPT73Y.Count","DXXPT73Y.Cumulative","DXXPT73Y.Skip.to.Item"
"109.6 to 351","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
