"DXXPT26Y.Code.or.Value","DXXPT26Y.Value.Description","DXXPT26Y.Count","DXXPT26Y.Cumulative","DXXPT26Y.Skip.to.Item"
"89.7 to 318.6","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
