"DXXPT43Y.Code.or.Value","DXXPT43Y.Value.Description","DXXPT43Y.Count","DXXPT43Y.Cumulative","DXXPT43Y.Skip.to.Item"
"82.2 to 271.9","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
