"DXXPT36Y.Code.or.Value","DXXPT36Y.Value.Description","DXXPT36Y.Count","DXXPT36Y.Cumulative","DXXPT36Y.Skip.to.Item"
"63.4 to 250.5","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
