"DXXPT57X.Code.or.Value","DXXPT57X.Value.Description","DXXPT57X.Count","DXXPT57X.Cumulative","DXXPT57X.Skip.to.Item"
"30.2 to 580.4","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
