"DXXPT76X.Code.or.Value","DXXPT76X.Value.Description","DXXPT76X.Count","DXXPT76X.Cumulative","DXXPT76X.Skip.to.Item"
"-2.2 to 556.9","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
