"DXXPT21Y.Code.or.Value","DXXPT21Y.Value.Description","DXXPT21Y.Count","DXXPT21Y.Cumulative","DXXPT21Y.Skip.to.Item"
"115.3 to 341.2","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
