"DXXPT31Y.Code.or.Value","DXXPT31Y.Value.Description","DXXPT31Y.Count","DXXPT31Y.Cumulative","DXXPT31Y.Skip.to.Item"
"104.4 to 297.2","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
