"DXXPT30X.Code.or.Value","DXXPT30X.Value.Description","DXXPT30X.Count","DXXPT30X.Cumulative","DXXPT30X.Skip.to.Item"
"238.1 to 882","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
