"DXXPT84Y.Code.or.Value","DXXPT84Y.Value.Description","DXXPT84Y.Count","DXXPT84Y.Cumulative","DXXPT84Y.Skip.to.Item"
"58.4 to 276.3","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
