"DXXPT25X.Code.or.Value","DXXPT25X.Value.Description","DXXPT25X.Count","DXXPT25X.Cumulative","DXXPT25X.Skip.to.Item"
"100.7 to 748.5","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
