"DXXPT86Y.Code.or.Value","DXXPT86Y.Value.Description","DXXPT86Y.Count","DXXPT86Y.Cumulative","DXXPT86Y.Skip.to.Item"
"63.6 to 245.8","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
