"DXXPT59X.Code.or.Value","DXXPT59X.Value.Description","DXXPT59X.Count","DXXPT59X.Cumulative","DXXPT59X.Skip.to.Item"
"60 to 696","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
