"DXXPT15X.Code.or.Value","DXXPT15X.Value.Description","DXXPT15X.Count","DXXPT15X.Cumulative","DXXPT15X.Skip.to.Item"
"115.9 to 766.9","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
