"DXXPT15Y.Code.or.Value","DXXPT15Y.Value.Description","DXXPT15Y.Count","DXXPT15Y.Cumulative","DXXPT15Y.Skip.to.Item"
"126 to 324.9","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
