"DXXPT5X.Code.or.Value","DXXPT5X.Value.Description","DXXPT5X.Count","DXXPT5X.Cumulative","DXXPT5X.Skip.to.Item"
"161.8 to 811.7","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
