"DXXPT44X.Code.or.Value","DXXPT44X.Value.Description","DXXPT44X.Count","DXXPT44X.Cumulative","DXXPT44X.Skip.to.Item"
"378.9 to 1020.1","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
