"DXXPT64X.Code.or.Value","DXXPT64X.Value.Description","DXXPT64X.Count","DXXPT64X.Cumulative","DXXPT64X.Skip.to.Item"
"-14.7 to 451.2","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
