"DXXPT27Y.Code.or.Value","DXXPT27Y.Value.Description","DXXPT27Y.Count","DXXPT27Y.Cumulative","DXXPT27Y.Skip.to.Item"
"80.7 to 309.6","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
