"DXXPT34Y.Code.or.Value","DXXPT34Y.Value.Description","DXXPT34Y.Count","DXXPT34Y.Cumulative","DXXPT34Y.Skip.to.Item"
"80.7 to 270.3","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
