"DXXPT74X.Code.or.Value","DXXPT74X.Value.Description","DXXPT74X.Count","DXXPT74X.Cumulative","DXXPT74X.Skip.to.Item"
"245.2 to 888.9","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
