"DXXPT59X.Code.or.Value","DXXPT59X.Value.Description","DXXPT59X.Count","DXXPT59X.Cumulative","DXXPT59X.Skip.to.Item"
"197.1 to 838","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
