"DXXPT48X.Code.or.Value","DXXPT48X.Value.Description","DXXPT48X.Count","DXXPT48X.Cumulative","DXXPT48X.Skip.to.Item"
"46.8 to 548.9","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
