"DXXPT38Y.Code.or.Value","DXXPT38Y.Value.Description","DXXPT38Y.Count","DXXPT38Y.Cumulative","DXXPT38Y.Skip.to.Item"
"116.3 to 314.8","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
