"DXXPT44X.Code.or.Value","DXXPT44X.Value.Description","DXXPT44X.Count","DXXPT44X.Cumulative","DXXPT44X.Skip.to.Item"
"302.7 to 945.7","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
