"DXXPT54X.Code.or.Value","DXXPT54X.Value.Description","DXXPT54X.Count","DXXPT54X.Cumulative","DXXPT54X.Skip.to.Item"
"242.3 to 887.8","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
