"DXXPT81X.Code.or.Value","DXXPT81X.Value.Description","DXXPT81X.Count","DXXPT81X.Cumulative","DXXPT81X.Skip.to.Item"
"108.5 to 757.3","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
