"DXXPT55Y.Code.or.Value","DXXPT55Y.Value.Description","DXXPT55Y.Count","DXXPT55Y.Cumulative","DXXPT55Y.Skip.to.Item"
"45 to 281.9","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
