"DXXPT90Y.Code.or.Value","DXXPT90Y.Value.Description","DXXPT90Y.Count","DXXPT90Y.Cumulative","DXXPT90Y.Skip.to.Item"
"94 to 285","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
