"DXXPT60X.Code.or.Value","DXXPT60X.Value.Description","DXXPT60X.Count","DXXPT60X.Cumulative","DXXPT60X.Skip.to.Item"
"-3.9 to 551.2","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
