"DXXPT41X.Code.or.Value","DXXPT41X.Value.Description","DXXPT41X.Count","DXXPT41X.Cumulative","DXXPT41X.Skip.to.Item"
"299.8 to 941.4","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
