"DXXPT30Y.Code.or.Value","DXXPT30Y.Value.Description","DXXPT30Y.Count","DXXPT30Y.Cumulative","DXXPT30Y.Skip.to.Item"
"47.5 to 230.8","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
