"DXXPT57X.Code.or.Value","DXXPT57X.Value.Description","DXXPT57X.Count","DXXPT57X.Cumulative","DXXPT57X.Skip.to.Item"
"105 to 645.2","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
