"DXXPT77X.Code.or.Value","DXXPT77X.Value.Description","DXXPT77X.Count","DXXPT77X.Cumulative","DXXPT77X.Skip.to.Item"
"114.8 to 755.6","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
