"DXXPT24Y.Code.or.Value","DXXPT24Y.Value.Description","DXXPT24Y.Count","DXXPT24Y.Cumulative","DXXPT24Y.Skip.to.Item"
"107.6 to 335.9","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
