"DXXPT29Y.Code.or.Value","DXXPT29Y.Value.Description","DXXPT29Y.Count","DXXPT29Y.Cumulative","DXXPT29Y.Skip.to.Item"
"56.8 to 240","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
