"DXXPT3X.Code.or.Value","DXXPT3X.Value.Description","DXXPT3X.Count","DXXPT3X.Cumulative","DXXPT3X.Skip.to.Item"
"107.7 to 760","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
