"DXXPT2Y.Code.or.Value","DXXPT2Y.Value.Description","DXXPT2Y.Count","DXXPT2Y.Cumulative","DXXPT2Y.Skip.to.Item"
"107.8 to 297.9","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
