"DXXPT15X.Code.or.Value","DXXPT15X.Value.Description","DXXPT15X.Count","DXXPT15X.Cumulative","DXXPT15X.Skip.to.Item"
"400.6 to 1005.7","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
