"DXXPT48X.Code.or.Value","DXXPT48X.Value.Description","DXXPT48X.Count","DXXPT48X.Cumulative","DXXPT48X.Skip.to.Item"
"553 to 1137.2","Range of Values",3281,3281,NA
".","Missing",427,3708,NA
