"DXXPT63Y.Code.or.Value","DXXPT63Y.Value.Description","DXXPT63Y.Count","DXXPT63Y.Cumulative","DXXPT63Y.Skip.to.Item"
"44.2 to 231.2","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
