"DXXPT9X.Code.or.Value","DXXPT9X.Value.Description","DXXPT9X.Count","DXXPT9X.Cumulative","DXXPT9X.Skip.to.Item"
"-32.4 to 485.7","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
