"DXXPT83X.Code.or.Value","DXXPT83X.Value.Description","DXXPT83X.Count","DXXPT83X.Cumulative","DXXPT83X.Skip.to.Item"
"-33.6 to 430.4","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
