"DXXPT54X.Code.or.Value","DXXPT54X.Value.Description","DXXPT54X.Count","DXXPT54X.Cumulative","DXXPT54X.Skip.to.Item"
"40.1 to 545","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
