"DXXPT77X.Code.or.Value","DXXPT77X.Value.Description","DXXPT77X.Count","DXXPT77X.Cumulative","DXXPT77X.Skip.to.Item"
"-17.6 to 496.3","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
