"DXXPT54X.Code.or.Value","DXXPT54X.Value.Description","DXXPT54X.Count","DXXPT54X.Cumulative","DXXPT54X.Skip.to.Item"
"390.8 to 1038.7","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
