"DXXPT64X.Code.or.Value","DXXPT64X.Value.Description","DXXPT64X.Count","DXXPT64X.Cumulative","DXXPT64X.Skip.to.Item"
"284.4 to 930.3","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
