"DXXPT38X.Code.or.Value","DXXPT38X.Value.Description","DXXPT38X.Count","DXXPT38X.Cumulative","DXXPT38X.Skip.to.Item"
"317.6 to 961.6","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
