"DXXPT93X.Code.or.Value","DXXPT93X.Value.Description","DXXPT93X.Count","DXXPT93X.Cumulative","DXXPT93X.Skip.to.Item"
"78.2 to 635","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
