"DXXPT55Y.Code.or.Value","DXXPT55Y.Value.Description","DXXPT55Y.Count","DXXPT55Y.Cumulative","DXXPT55Y.Skip.to.Item"
"62.5 to 304.1","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
