"DXXPT37X.Code.or.Value","DXXPT37X.Value.Description","DXXPT37X.Count","DXXPT37X.Cumulative","DXXPT37X.Skip.to.Item"
"390.1 to 1035.8","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
