"DXXPT2Y.Code.or.Value","DXXPT2Y.Value.Description","DXXPT2Y.Count","DXXPT2Y.Cumulative","DXXPT2Y.Skip.to.Item"
"142.3 to 399.7","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
