"DXXPT29Y.Code.or.Value","DXXPT29Y.Value.Description","DXXPT29Y.Count","DXXPT29Y.Cumulative","DXXPT29Y.Skip.to.Item"
"78 to 270","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
