"DXXPT78Y.Code.or.Value","DXXPT78Y.Value.Description","DXXPT78Y.Count","DXXPT78Y.Cumulative","DXXPT78Y.Skip.to.Item"
"83.7 to 264.2","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
