"DXXPT88Y.Code.or.Value","DXXPT88Y.Value.Description","DXXPT88Y.Count","DXXPT88Y.Cumulative","DXXPT88Y.Skip.to.Item"
"78.7 to 264.3","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
