"DXXPT91X.Code.or.Value","DXXPT91X.Value.Description","DXXPT91X.Count","DXXPT91X.Cumulative","DXXPT91X.Skip.to.Item"
"115.4 to 758.3","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
