"DXXPT80Y.Code.or.Value","DXXPT80Y.Value.Description","DXXPT80Y.Count","DXXPT80Y.Cumulative","DXXPT80Y.Skip.to.Item"
"110.5 to 351.1","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
