"DXXPT81X.Code.or.Value","DXXPT81X.Value.Description","DXXPT81X.Count","DXXPT81X.Cumulative","DXXPT81X.Skip.to.Item"
"241.9 to 885.8","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
