"DXXPT28Y.Code.or.Value","DXXPT28Y.Value.Description","DXXPT28Y.Count","DXXPT28Y.Cumulative","DXXPT28Y.Skip.to.Item"
"65.1 to 249.4","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
