"DXXPT88X.Code.or.Value","DXXPT88X.Value.Description","DXXPT88X.Count","DXXPT88X.Cumulative","DXXPT88X.Skip.to.Item"
"-10.1 to 499.8","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
