"DXXPT19X.Code.or.Value","DXXPT19X.Value.Description","DXXPT19X.Count","DXXPT19X.Cumulative","DXXPT19X.Skip.to.Item"
"23.6 to 473.5","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
