"DXXPT20X.Code.or.Value","DXXPT20X.Value.Description","DXXPT20X.Count","DXXPT20X.Cumulative","DXXPT20X.Skip.to.Item"
"80.7 to 730.9","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
