"DXXPT6Y.Code.or.Value","DXXPT6Y.Value.Description","DXXPT6Y.Count","DXXPT6Y.Cumulative","DXXPT6Y.Skip.to.Item"
"46.3 to 232.9","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
