"DXXPT1X.Code.or.Value","DXXPT1X.Value.Description","DXXPT1X.Count","DXXPT1X.Cumulative","DXXPT1X.Skip.to.Item"
"127.9 to 674.7","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
